DocI	tf
80	3
89	4
98	1
126	1
17	1
16	1
62	1
89	1
111	1
36	1
65	1
38	1
119	1
36	1
107	1
31	1
54	1
43	1
57	1
4	1
20	1
48	1
75	1
96	1
102	5
119	1
20	1
2	1
5	1
6	1
9	1
17	1
23	1
26	3
27	1
40	2
44	2
48	1
49	1
50	1
53	2
56	1
58	1
61	1
64	1
72	1
73	1
81	3
83	1
85	2
97	2
98	1
99	2
104	1
110	2
114	1
120	1
122	2
44	1
57	2
74	1
12	1
16	1
38	1
74	1
78	1
95	1
97	1
114	1
31	1
3	4
9	4
22	4
23	4
52	4
85	4
99	4
101	4
106	4
109	4
2	1
28	1
44	1
46	1
67	1
116	1
24	1
76	1
78	2
80	1
111	1
88	1
97	1
75	1
16	1
114	1
39	1
43	1
45	1
56	1
65	1
27	1
13	1
84	1
5	1
7	1
19	1
24	1
30	2
57	1
64	1
70	1
77	8
78	7
80	1
89	1
93	4
111	1
114	1
124	1
95	1
53	1
7	1
12	1
22	1
35	1
36	2
49	1
58	1
64	2
82	1
88	1
98	1
105	1
107	1
118	1
120	1
122	1
127	4
130	1
87	1
81	1
114	1
27	1
127	1
128	1
6	1
14	2
18	1
19	2
23	2
24	2
25	3
35	2
36	3
39	1
43	1
45	2
49	2
52	1
58	2
61	3
65	1
72	1
73	1
74	2
76	1
77	2
83	2
84	1
86	1
93	1
95	4
96	1
98	1
99	1
102	1
111	1
113	1
117	1
31	1
73	1
31	1
73	2
95	1
25	1
19	1
36	1
16	1
18	1
45	1
60	1
75	1
81	1
27	1
81	1
114	1
13	1
39	1
60	1
80	1
82	2
88	2
105	2
106	1
107	3
108	3
113	6
124	1
19	1
26	1
7	1
73	1
119	2
124	1
118	1
23	1
25	2
40	1
82	1
95	1
118	1
129	1
72	2
19	1
21	1
23	1
79	1
90	1
119	1
108	1
37	1
117	1
42	1
127	1
30	1
81	2
26	1
27	3
57	1
75	2
81	1
85	2
94	2
124	3
103	1
33	1
64	1
108	1
70	1
53	3
64	4
70	1
73	3
94	2
43	1
60	1
10	1
21	1
36	2
49	1
65	1
66	1
86	2
84	1
30	1
78	1
34	2
6	1
11	1
60	2
79	1
84	1
115	1
65	1
27	2
48	1
114	1
115	1
7	1
12	1
13	1
25	1
26	1
28	1
32	1
33	1
35	3
40	1
50	1
53	3
66	1
80	2
113	1
116	1
119	1
120	1
121	1
122	1
124	2
129	1
130	1
47	1
63	1
77	1
84	1
89	1
128	1
27	1
117	1
86	1
18	1
55	1
60	2
70	1
75	1
109	1
113	2
121	1
122	1
63	1
63	1
22	1
97	1
113	1
49	1
9	1
11	1
28	1
55	1
62	1
95	1
99	1
114	6
114	3
31	1
38	6
60	3
69	1
70	1
74	1
97	1
114	1
120	1
129	1
89	2
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
42	1
43	1
44	1
45	1
46	1
47	3
48	1
49	4
50	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	8
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	2
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
124	1
126	1
127	1
128	1
129	1
130	1
49	1
47	1
49	4
80	3
60	1
36	1
65	1
2	5
4	1
6	4
7	1
8	1
11	2
12	2
13	1
17	1
18	1
19	2
21	2
22	1
25	1
26	6
28	2
30	5
33	1
35	1
37	1
38	3
39	2
42	2
44	4
45	1
49	2
50	4
52	1
53	4
55	1
57	1
58	3
60	3
61	5
63	4
65	1
66	2
70	2
71	1
72	1
73	2
74	3
78	2
79	1
80	1
81	1
82	3
83	3
84	3
85	1
86	1
87	1
88	1
92	2
94	2
95	1
96	2
97	3
98	1
99	3
101	1
103	1
105	2
106	2
110	1
113	2
114	1
116	3
117	1
118	2
119	2
121	2
122	2
127	2
128	1
129	5
130	1
84	1
128	1
36	1
74	1
7	1
7	1
17	1
31	1
64	5
107	1
114	1
95	1
9	1
10	3
21	9
60	1
27	1
86	1
90	1
31	1
8	4
127	2
128	1
33	3
7	1
21	1
30	1
35	1
40	1
44	5
55	1
56	1
58	1
61	1
93	2
97	3
99	2
113	1
118	1
120	1
127	1
128	1
129	7
4	1
22	1
23	1
35	1
49	2
57	1
101	1
121	2
96	1
2	1
4	2
6	1
7	1
9	1
13	1
16	1
17	2
18	1
19	1
20	2
23	1
24	1
26	4
36	2
39	2
44	1
48	1
49	1
50	5
52	1
53	2
56	1
61	1
63	1
70	2
71	2
73	2
74	2
76	2
77	2
79	1
85	1
92	1
96	1
102	1
103	2
106	2
107	1
111	1
114	1
119	1
120	3
121	1
124	2
127	1
4	1
5	1
6	2
12	1
16	2
18	1
21	1
38	2
40	1
45	1
49	1
50	1
61	1
79	1
80	3
81	2
104	3
114	1
119	1
120	1
124	1
49	1
80	1
95	1
48	1
21	1
48	1
50	1
54	1
116	4
116	1
116	1
119	1
124	5
69	1
26	1
33	1
58	1
53	2
77	1
87	1
49	2
9	1
10	5
21	7
6	1
75	1
52	1
5	1
6	1
8	1
10	1
18	1
19	1
20	6
21	1
24	3
26	3
28	2
31	1
34	1
36	4
37	2
38	3
40	1
43	1
44	3
46	2
49	2
50	1
52	1
53	3
55	2
58	1
60	1
61	2
62	1
69	1
70	4
74	3
76	1
77	1
78	1
80	3
82	2
85	3
86	2
97	1
98	1
101	1
108	2
111	2
112	2
113	3
115	1
117	2
118	1
119	2
120	2
121	1
122	1
124	3
130	2
27	1
60	1
79	1
97	6
20	1
83	1
130	1
53	3
64	1
54	1
72	2
6	1
25	1
26	1
30	1
31	1
34	1
35	1
40	1
45	1
47	1
49	1
55	1
58	1
62	1
74	2
93	1
103	1
124	1
62	1
119	1
120	1
53	2
73	1
26	8
3	1
49	1
94	1
120	1
120	3
27	2
26	4
6	1
26	1
60	1
79	1
80	1
104	1
109	1
112	1
114	2
119	1
19	1
4	1
6	3
7	4
8	1
9	1
10	2
11	1
12	3
13	1
14	1
18	2
20	1
21	2
22	1
23	3
24	2
25	1
26	1
27	1
31	2
32	1
33	1
36	2
37	2
38	1
39	2
42	3
43	1
44	3
45	4
46	2
47	2
49	6
53	3
55	4
56	4
57	3
58	1
60	12
61	4
62	2
63	3
64	2
68	2
69	3
70	4
71	1
73	2
74	2
75	2
76	3
77	2
78	5
79	2
80	5
81	2
82	1
84	1
85	2
86	3
88	2
90	4
92	4
93	1
95	1
96	2
97	3
98	2
101	2
102	1
103	2
105	1
106	1
108	3
111	3
112	4
113	7
115	1
116	2
118	3
119	2
122	1
124	2
127	1
129	3
56	1
105	1
21	1
99	1
122	1
20	1
4	1
17	1
49	1
67	1
112	2
38	1
20	2
42	1
118	1
5	1
34	1
28	1
58	1
75	1
8	3
12	1
17	1
19	2
26	1
34	1
36	1
38	1
39	1
42	2
55	1
56	1
58	1
60	4
63	3
67	1
69	1
80	1
105	1
116	2
117	1
119	1
120	2
124	1
128	1
129	1
75	1
129	1
40	1
47	1
57	1
105	1
111	1
73	1
72	1
73	1
14	1
42	1
80	5
87	1
104	1
107	1
44	1
20	1
44	1
50	8
73	1
74	1
81	2
84	2
42	1
49	2
50	1
57	2
58	3
71	1
74	1
87	1
88	1
92	1
4	2
65	1
93	1
78	1
124	1
36	1
39	1
119	1
92	1
94	1
45	1
94	2
58	1
27	1
35	1
40	1
79	1
87	1
34	1
38	3
108	1
95	1
4	1
18	1
110	1
113	1
37	6
75	1
33	1
34	15
19	3
21	1
30	4
31	8
32	1
33	1
36	1
38	1
39	1
45	3
50	1
56	2
58	3
60	8
70	1
74	1
75	1
76	1
79	1
80	1
81	1
83	1
84	1
87	1
92	1
95	1
96	2
97	1
98	1
101	1
105	1
109	1
114	2
116	1
120	1
124	1
129	1
16	1
114	1
119	2
18	1
56	1
60	1
63	1
81	1
98	2
113	1
58	3
28	4
33	3
34	3
77	1
114	3
117	1
56	1
39	3
50	2
87	1
99	1
122	1
49	1
90	1
6	2
80	1
102	1
128	1
129	1
30	1
90	3
30	1
6	1
44	1
65	1
74	1
84	1
34	1
19	1
48	1
97	1
57	1
67	1
37	1
50	1
115	1
126	1
129	1
85	1
38	1
101	1
105	1
61	1
62	1
64	1
55	1
75	1
17	1
60	6
124	1
2	1
6	1
12	1
27	1
39	1
42	1
55	1
71	1
76	1
80	2
92	1
7	1
33	1
43	1
44	1
49	1
71	1
79	1
80	1
104	1
114	1
114	1
16	2
95	2
77	1
85	1
72	1
60	1
113	1
119	1
60	1
90	1
5	1
6	1
12	1
17	3
35	1
36	1
44	1
46	1
47	1
48	1
49	2
62	1
69	1
70	1
76	1
104	1
107	2
121	1
20	1
33	1
76	1
84	1
94	1
66	1
73	1
60	2
87	1
37	1
105	1
52	1
97	2
18	1
21	1
33	1
92	2
102	2
109	1
120	1
30	1
77	1
78	1
84	1
53	1
6	1
9	1
18	1
20	1
42	1
73	1
116	1
11	7
9	1
10	2
36	1
38	1
42	2
50	1
52	4
60	1
61	1
62	1
63	2
74	2
82	2
85	4
97	1
106	1
113	4
116	1
129	1
111	1
27	1
18	2
19	1
20	1
36	2
19	1
47	1
107	1
115	1
52	1
56	1
27	7
115	1
55	1
3	1
30	1
34	3
48	1
94	1
101	1
112	1
114	1
116	1
117	1
67	3
3	1
25	1
26	1
31	1
37	1
38	1
40	2
49	1
58	1
64	4
65	2
72	1
74	1
77	1
80	1
83	3
89	1
97	1
107	1
110	1
115	1
128	1
21	1
71	2
65	9
66	9
48	2
114	1
52	1
65	1
110	2
96	2
49	1
18	1
21	1
26	1
28	2
30	1
39	1
47	1
49	3
50	2
56	1
66	2
70	1
78	1
92	1
104	1
112	2
116	1
118	1
119	1
120	1
124	1
113	1
6	1
71	2
98	1
120	1
94	1
20	1
6	1
20	1
24	1
26	1
65	1
69	1
83	1
108	1
119	2
124	1
6	7
20	1
95	4
98	1
8	3
17	1
20	1
38	2
40	1
42	1
50	4
52	2
53	1
56	1
58	1
84	1
85	1
103	1
104	4
105	1
109	1
111	1
127	1
128	1
130	1
6	1
20	1
49	1
54	1
60	1
70	1
118	1
97	1
5	2
9	1
22	1
27	1
30	1
34	1
42	2
46	2
54	1
62	1
69	1
82	1
85	2
92	1
96	1
110	2
112	1
116	1
120	1
124	1
126	1
99	1
79	1
89	1
38	1
64	1
79	1
5	1
23	1
104	1
111	6
16	2
4	3
5	2
58	1
76	7
104	1
21	1
48	1
126	1
16	1
128	1
26	1
44	1
75	1
20	1
30	1
68	1
70	1
78	1
11	1
104	1
20	1
26	2
32	1
36	1
40	1
49	1
53	1
61	1
80	1
108	1
129	2
14	1
80	1
2	6
11	1
49	1
128	1
5	1
10	1
12	1
17	1
19	2
20	1
24	1
26	2
44	2
48	1
50	1
52	1
53	1
58	1
69	1
72	1
75	1
88	1
98	1
103	2
104	1
108	1
109	2
113	1
114	1
116	3
120	1
124	1
129	1
80	1
71	1
111	1
127	1
61	3
127	1
71	2
2	4
4	3
5	2
6	9
8	4
9	1
10	7
11	7
13	5
14	6
17	1
18	1
19	2
21	6
22	2
23	3
24	8
25	4
26	1
27	4
30	1
31	4
34	10
35	4
36	3
37	6
40	10
42	1
43	1
44	2
45	2
47	1
48	3
49	1
50	5
52	2
53	3
55	6
57	3
58	11
60	9
61	17
62	4
63	4
64	5
65	8
66	4
68	3
69	6
70	4
72	2
74	7
75	4
78	1
79	2
80	9
81	2
82	2
85	2
86	1
87	2
92	3
95	3
96	2
97	6
98	19
99	1
101	1
102	5
104	1
105	3
106	1
108	2
111	6
113	2
114	8
115	2
116	7
117	4
119	15
120	3
121	2
124	7
127	3
129	5
130	1
2	1
5	1
12	1
17	1
21	1
26	1
34	2
37	1
39	1
40	1
47	1
50	3
58	1
65	1
67	1
78	1
88	1
97	1
99	1
119	2
121	1
122	1
81	1
2	1
83	1
80	1
114	1
58	1
77	1
12	2
25	2
44	1
80	1
113	1
21	1
2	2
18	1
19	1
20	1
31	1
56	1
77	1
79	1
82	1
86	1
97	1
124	1
4	1
12	1
13	1
32	1
46	1
60	1
62	1
73	1
79	1
4	3
5	4
9	1
14	1
18	2
38	2
65	1
67	1
73	1
79	1
87	1
99	1
105	1
110	1
127	1
112	1
73	1
92	1
112	2
60	1
73	1
85	1
99	1
8	1
69	1
130	1
27	1
48	1
127	1
56	1
93	1
4	1
113	3
49	1
89	1
129	1
49	1
67	1
79	1
88	1
2	2
58	1
74	1
84	9
109	5
58	1
86	1
6	1
13	1
18	1
20	1
26	1
58	1
60	2
64	1
72	1
73	1
79	1
80	1
86	1
95	1
96	1
97	1
98	1
99	1
101	1
106	1
111	1
112	1
114	2
118	1
124	1
21	1
23	1
65	1
78	1
110	1
116	1
117	3
21	1
31	1
113	3
80	1
120	2
34	1
76	6
43	1
97	2
4	1
6	1
7	2
10	1
11	1
16	28
18	1
20	1
23	2
24	1
26	5
28	9
36	1
39	1
40	1
43	1
44	13
49	3
57	4
58	4
60	1
65	2
72	2
73	9
79	2
81	6
83	4
93	1
94	2
95	5
97	12
98	2
99	6
106	1
110	1
111	1
115	3
118	1
119	1
120	1
121	1
122	3
128	1
129	3
119	1
4	1
6	2
8	1
16	1
18	2
20	3
26	2
27	1
30	2
31	1
38	4
42	2
43	1
44	1
47	1
48	3
57	1
60	1
61	1
62	1
63	2
70	2
74	1
84	1
85	2
95	1
104	1
111	1
112	1
114	1
117	1
119	1
120	1
124	1
127	1
13	1
74	1
127	1
128	1
21	1
25	1
30	1
36	2
37	1
49	2
50	1
70	1
73	1
80	1
85	1
97	1
106	2
107	2
113	8
55	1
80	1
119	1
9	1
26	1
102	1
113	2
4	1
16	3
26	1
28	2
58	1
81	2
93	1
94	1
27	2
6	2
10	1
23	1
27	1
34	2
37	1
45	1
49	2
57	1
62	1
74	1
106	1
111	1
113	1
115	1
117	1
119	3
124	2
129	1
130	1
26	1
64	1
36	1
113	1
61	1
27	2
44	1
80	6
81	2
89	1
52	1
80	1
93	1
109	1
124	1
4	2
23	1
27	3
28	1
36	1
38	1
39	1
45	1
49	1
53	1
58	5
61	1
65	1
70	2
72	1
75	4
82	2
83	1
97	1
99	1
111	1
113	1
114	2
116	1
119	1
124	1
128	1
60	1
48	1
60	1
96	1
105	1
30	1
49	1
95	1
3	1
31	1
40	1
45	1
65	1
81	1
86	1
90	1
21	1
33	1
42	2
52	8
61	2
62	1
74	1
87	1
121	1
2	1
10	1
13	2
16	1
18	2
19	1
22	1
23	1
24	2
26	1
27	1
30	2
31	2
34	6
35	2
39	1
40	1
47	1
49	1
53	3
55	1
56	2
57	2
58	3
61	3
63	1
65	1
66	4
67	1
68	2
70	1
74	6
75	3
76	1
78	1
79	1
81	4
82	2
93	2
95	4
102	1
103	1
106	2
108	1
111	3
113	2
114	2
117	1
120	1
124	4
129	5
130	1
40	1
6	2
13	3
21	1
34	1
37	1
50	1
57	1
58	2
61	1
65	1
66	1
70	1
72	1
80	2
93	2
95	1
96	2
98	2
102	1
106	1
111	2
112	1
114	2
116	1
119	2
121	1
127	1
50	1
124	1
58	1
4	2
5	1
26	1
33	1
50	1
55	1
97	1
107	1
119	1
58	1
2	5
4	2
5	3
6	6
8	1
9	3
10	8
11	3
12	1
13	4
14	3
18	1
19	1
20	1
21	2
22	3
23	6
24	11
25	2
26	2
27	6
30	2
34	8
35	4
36	4
37	4
39	1
40	10
43	2
44	1
45	2
47	6
48	10
49	11
50	6
52	6
53	2
55	5
56	6
57	2
58	5
60	7
61	2
62	1
63	12
64	4
65	7
66	4
68	1
69	5
70	3
71	3
72	1
73	3
74	5
75	4
77	2
78	1
79	5
80	14
81	7
82	3
83	1
85	2
86	1
87	1
89	2
92	2
93	4
94	1
95	12
96	2
98	10
102	6
103	3
106	6
107	3
108	1
109	1
110	1
111	5
113	5
114	6
115	1
116	5
117	1
118	1
119	6
120	2
121	2
122	4
124	3
126	1
127	1
129	7
130	1
31	1
30	1
33	1
53	3
61	1
77	1
80	2
86	1
124	1
49	1
98	1
8	1
56	1
65	2
70	1
82	1
84	1
99	1
105	2
117	2
82	1
2	7
11	6
2	1
11	1
38	1
109	1
4	1
116	1
77	1
53	2
55	1
69	2
49	1
61	5
62	1
22	1
52	1
44	1
6	1
8	1
9	1
40	1
80	1
87	1
97	1
113	1
4	1
85	1
127	1
36	1
39	1
18	1
18	1
21	1
22	7
37	1
45	6
50	1
55	1
63	4
79	1
90	1
104	1
105	1
113	1
122	1
129	1
31	1
122	1
30	1
46	1
104	1
38	1
70	1
13	3
4	1
10	1
21	1
22	1
27	1
33	1
34	1
35	1
37	1
47	1
58	1
60	1
76	1
86	1
98	1
99	1
101	1
127	1
130	1
53	1
34	2
3	1
65	1
66	2
14	1
50	1
64	1
87	1
107	1
18	1
130	1
50	1
87	1
104	1
111	1
21	1
22	1
64	2
96	2
107	1
83	2
95	1
27	5
53	1
44	1
4	1
6	1
13	1
20	1
21	1
22	1
27	1
28	1
36	1
38	1
40	2
48	1
50	1
60	1
61	1
79	1
80	2
86	1
87	2
109	1
112	1
115	1
23	1
27	3
84	2
90	1
40	1
49	1
74	1
97	1
27	1
75	1
74	1
85	1
63	1
82	1
4	1
17	6
19	1
30	2
37	1
38	4
46	1
60	1
68	9
69	2
71	1
74	1
75	3
95	1
114	1
128	1
33	1
36	1
49	2
114	1
96	1
119	1
96	1
4	1
26	1
46	1
58	1
80	1
21	1
52	1
5	1
22	1
39	1
49	1
84	2
109	1
111	1
129	1
94	7
10	1
21	1
23	1
24	2
25	1
31	1
35	1
37	1
40	4
49	1
52	1
72	1
77	1
82	1
83	1
97	1
99	1
117	1
122	2
128	1
129	1
16	1
6	1
20	1
40	1
43	2
47	1
49	1
58	1
69	1
80	3
103	1
119	1
121	2
129	1
6	1
70	1
102	1
115	1
5	1
20	3
28	4
32	1
35	1
44	2
48	1
49	1
60	2
65	1
68	1
71	1
74	1
80	1
81	1
84	1
87	1
95	1
98	1
110	1
113	2
114	2
115	1
116	1
117	1
119	2
120	1
127	1
69	1
39	1
94	1
70	1
73	1
74	1
80	1
81	1
83	1
84	1
87	1
88	1
89	1
90	1
115	1
119	1
126	1
126	2
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
124	1
126	1
127	1
128	1
129	1
130	1
34	2
21	1
64	1
75	1
36	1
49	1
80	2
95	1
11	1
20	1
30	1
38	1
49	1
60	2
62	2
63	1
65	2
68	1
71	1
79	1
80	2
85	2
93	6
97	1
98	1
104	1
105	1
106	2
107	3
112	1
113	3
116	1
121	1
126	1
46	1
6	1
17	2
20	3
22	2
24	1
25	1
27	1
36	1
38	1
45	1
49	1
56	1
58	1
60	1
62	1
65	1
70	1
73	1
75	1
78	2
79	1
81	2
82	1
84	4
87	3
94	1
95	1
97	1
98	1
103	1
116	2
119	2
121	1
124	1
89	1
48	2
85	1
92	1
97	1
113	1
23	1
127	1
13	1
80	1
127	1
69	1
76	1
79	1
80	1
85	2
88	1
18	3
77	2
85	1
110	1
58	1
52	1
116	1
14	2
129	1
30	1
11	1
18	2
26	2
81	2
130	1
58	1
60	1
20	1
84	1
27	1
101	1
49	1
21	1
62	1
87	1
8	1
16	5
20	1
28	1
74	1
118	1
119	1
120	1
124	1
53	1
115	1
38	1
50	1
18	1
26	1
27	1
49	1
56	1
69	1
71	1
74	1
83	1
84	1
113	1
127	1
7	1
8	4
10	2
19	1
24	1
28	1
30	1
39	2
40	1
60	1
71	1
73	1
78	1
85	1
88	1
92	1
98	1
102	1
104	2
107	1
111	1
113	1
116	1
128	1
17	1
28	1
50	2
58	2
74	1
75	1
80	1
80	1
69	1
116	1
130	1
42	1
6	1
44	1
49	1
74	1
97	1
2	1
4	2
5	1
6	4
7	1
8	1
9	1
13	3
14	1
16	4
17	1
18	6
19	2
20	5
21	2
24	1
25	2
26	2
27	1
28	1
30	1
31	1
34	1
35	1
36	4
38	5
39	1
42	1
44	3
46	1
47	1
48	1
49	2
52	2
53	5
55	3
57	3
58	4
60	5
61	7
63	3
67	1
68	1
69	2
70	1
71	1
72	3
74	6
75	2
76	2
77	2
79	2
80	8
82	1
84	2
85	1
86	2
88	1
92	2
93	1
95	1
96	2
97	1
98	1
103	2
104	1
107	2
108	1
109	1
110	2
111	6
113	8
114	4
116	1
117	1
119	1
120	1
121	1
122	1
126	2
127	3
129	3
130	1
23	1
30	1
44	1
49	1
52	1
74	1
95	1
8	1
94	1
82	1
16	1
2	1
5	1
11	1
12	1
13	1
14	1
17	1
19	1
24	1
25	1
32	1
45	1
46	1
53	1
60	1
64	1
66	1
68	1
69	1
71	1
72	1
77	1
79	1
92	1
96	1
98	1
102	1
103	1
104	1
105	1
107	1
110	1
114	1
120	1
121	1
122	1
128	1
7	2
8	2
17	5
38	10
52	10
53	1
74	1
75	1
77	1
80	1
115	3
121	1
7	2
8	1
38	1
74	1
103	1
114	1
42	1
49	1
63	1
67	1
69	1
77	1
81	1
112	1
113	1
119	1
127	1
64	1
81	1
84	1
13	1
27	1
50	1
30	1
60	1
12	1
18	3
20	3
34	1
44	1
48	1
50	2
55	2
61	2
65	2
71	1
74	2
76	2
86	1
95	3
96	1
112	1
113	1
115	1
118	1
129	1
130	1
22	1
23	1
54	1
58	1
60	1
74	1
78	1
127	1
38	1
48	1
63	1
4	1
6	2
7	1
8	1
18	1
20	1
21	1
24	1
34	1
37	2
45	1
46	1
55	1
60	1
66	1
70	1
80	1
92	2
96	1
108	1
129	1
36	1
48	1
60	1
102	1
5	1
35	1
57	1
60	1
68	1
127	2
18	1
30	1
44	1
103	1
104	1
30	1
60	1
67	1
68	1
72	1
16	1
130	1
69	1
2	1
50	1
84	1
96	1
113	1
71	1
30	1
2	1
4	1
8	1
27	1
38	1
50	2
53	1
61	1
63	1
72	2
74	2
80	1
85	2
95	1
16	1
34	1
44	1
49	1
104	1
116	1
120	1
127	1
7	1
28	1
49	1
50	2
55	1
60	2
64	1
66	1
67	1
81	1
85	1
102	3
105	1
121	1
127	1
21	1
55	1
114	1
124	1
102	1
129	1
12	1
14	1
23	2
26	1
33	1
50	1
53	2
58	1
61	1
68	1
74	1
80	3
81	1
97	1
98	1
103	1
105	1
110	1
111	1
114	1
115	1
116	2
119	1
120	2
122	1
127	2
13	1
62	1
64	1
53	1
26	1
73	1
28	1
49	1
18	1
28	1
106	1
17	1
70	1
7	1
79	1
111	1
98	1
12	1
13	1
60	1
62	1
57	1
17	1
27	1
28	1
32	1
36	1
37	1
49	1
60	2
69	1
72	1
73	1
98	1
112	1
113	3
120	2
128	1
53	1
64	1
77	1
98	1
67	1
97	1
71	1
107	1
113	1
129	1
11	1
53	1
107	1
13	1
72	1
104	1
119	1
6	1
10	1
17	1
25	1
36	1
44	1
49	1
58	1
69	1
110	1
50	1
58	1
75	1
30	1
85	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
124	1
126	1
127	1
128	1
129	1
130	1
35	1
38	2
27	1
36	1
45	1
119	1
124	1
122	1
64	1
31	1
90	1
93	2
85	1
47	1
40	1
43	1
109	1
13	2
58	1
60	1
92	1
101	1
114	1
18	1
21	1
44	1
84	1
109	1
95	1
27	1
16	1
25	1
90	1
104	1
80	1
60	1
71	1
50	1
98	1
101	1
13	1
56	2
58	1
58	1
60	4
4	1
44	1
80	2
85	1
70	1
48	1
65	1
70	1
73	1
60	3
43	1
63	1
84	1
129	1
16	1
18	1
106	1
81	1
102	1
80	1
7	1
87	1
82	2
101	1
105	2
31	1
50	1
82	3
82	2
101	7
105	6
2	2
6	1
34	1
36	1
50	1
60	1
65	1
82	1
99	1
118	1
127	1
60	2
124	1
62	1
10	1
13	1
58	1
84	2
61	1
95	3
58	1
63	1
36	1
69	1
74	1
81	1
82	1
112	1
122	1
69	1
103	1
113	1
24	1
37	1
54	1
69	1
70	1
73	1
124	1
128	1
74	1
80	1
2	1
60	1
95	1
118	1
2	2
19	1
28	1
38	1
40	1
49	1
60	1
61	1
63	1
69	1
90	1
92	2
98	2
103	1
105	1
107	2
114	1
115	2
119	1
122	1
124	2
18	1
4	1
79	1
25	1
77	1
80	1
79	1
120	1
45	1
78	1
98	1
85	1
22	1
113	1
16	2
37	1
81	1
2	1
13	1
22	1
28	5
36	1
55	1
60	1
79	1
97	1
98	1
107	1
18	1
28	3
35	1
67	1
96	2
16	1
78	1
124	1
38	2
75	1
103	1
94	1
31	2
60	2
2	1
4	1
5	4
8	2
10	6
14	1
18	1
26	2
27	1
31	1
35	2
37	1
38	2
40	2
47	3
48	1
49	3
56	1
58	1
63	2
71	2
73	2
74	1
75	1
80	1
84	1
89	2
92	1
93	1
98	1
115	1
119	1
120	2
121	1
126	3
117	1
60	1
94	1
13	1
18	1
36	1
49	1
60	1
128	1
2	1
3	1
4	1
5	1
6	2
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
16	1
17	1
18	1
19	1
20	2
21	2
22	1
23	1
24	1
25	1
26	2
27	2
28	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	2
40	2
42	2
43	2
44	2
45	1
46	1
47	2
48	2
49	2
50	2
52	1
53	1
54	1
55	1
56	1
57	2
58	2
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	2
71	1
72	1
73	2
74	2
75	1
76	1
77	1
78	1
79	1
80	2
81	2
82	1
83	2
84	2
85	1
86	1
87	2
88	2
89	2
90	2
92	1
93	1
94	2
95	1
96	1
97	1
98	1
99	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	2
116	1
117	1
118	1
119	2
120	1
121	1
122	1
124	1
126	1
127	1
128	1
129	1
130	1
10	1
126	1
16	3
96	1
80	1
